Frame,Time,Varsha_Hip,Varsha_Hip,Varsha_Hip,Varsha_Ab,Varsha_Ab,Varsha_Ab,Varsha_Chest,Varsha_Chest,Varsha_Chest,Varsha_Neck,Varsha_Neck,Varsha_Neck,Varsha_Head,Varsha_Head,Varsha_Head,Varsha_LShoulder,Varsha_LShoulder,Varsha_LShoulder,Varsha_LUArm,Varsha_LUArm,Varsha_LUArm,Varsha_LFArm,Varsha_LFArm,Varsha_LFArm,Varsha_LHand,Varsha_LHand,Varsha_LHand,Varsha_RShoulder,Varsha_RShoulder,Varsha_RShoulder,Varsha_RUArm,Varsha_RUArm,Varsha_RUArm,Varsha_RFArm,Varsha_RFArm,Varsha_RFArm,Varsha_RHand,Varsha_RHand,Varsha_RHand,Varsha_LThigh,Varsha_LThigh,Varsha_LThigh,Varsha_LShin,Varsha_LShin,Varsha_LShin,Varsha_LFoot,Varsha_LFoot,Varsha_LFoot,Varsha_RThigh,Varsha_RThigh,Varsha_RThigh,Varsha_RShin,Varsha_RShin,Varsha_RShin,Varsha_RFoot,Varsha_RFoot,Varsha_RFoot
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1719,15.2,0.446983,0.862487,-0.562155,0.432318,0.934275,-0.575039,0.348558,1.113715,-0.633978,0.308246,1.331216,-0.664461,0.323573,1.466557,-0.693896,0.342778,1.311483,-0.633477,0.39819,1.350764,-0.517236,0.514947,1.106126,-0.372158,0.57634,0.980038,-0.26274,0.31747,1.297467,-0.700008,0.242139,1.295921,-0.81158,-0.020534,1.205552,-0.943353,-0.164322,1.181547,-1.05979,0.461149,0.881113,-0.474499,0.532099,0.552034,-0.369205,0.652929,0.157745,-0.25976,0.432817,0.843861,-0.64981,0.393741,0.495093,-0.685141,0.404283,0.068621,-0.692354
1720,15.233333,0.440775,0.861732,-0.565422,0.426141,0.933606,-0.577857,0.342708,1.114476,-0.635829,0.312056,1.333968,-0.663126,0.333119,1.469133,-0.690664,0.345511,1.312277,-0.632268,0.401637,1.34776,-0.515152,0.518122,1.101568,-0.372503,0.582041,0.975707,-0.264619,0.320022,1.300401,-0.699145,0.246016,1.305136,-0.811511,-0.020455,1.243178,-0.951806,-0.162797,1.235564,-1.071135,0.454441,0.879717,-0.477554,0.527766,0.5513,-0.371819,0.650399,0.157928,-0.261087,0.427109,0.843748,-0.653291,0.390642,0.494618,-0.687824,0.404345,0.068202,-0.692609
1721,15.266667,0.435063,0.860981,-0.568219,0.420689,0.932982,-0.580215,0.338667,1.115836,-0.636852,0.316636,1.336768,-0.660623,0.342678,1.471671,-0.686374,0.349138,1.313295,-0.630053,0.405747,1.344979,-0.512082,0.519776,1.09666,-0.371146,0.586092,0.9705,-0.265629,0.323393,1.303506,-0.697169,0.251134,1.314594,-0.810224,-0.015679,1.279231,-0.958844,-0.160782,1.288673,-1.077539,0.448323,0.878301,-0.480154,0.522792,0.550049,-0.37471,0.64832,0.157771,-0.263342,0.421804,0.843661,-0.656283,0.388539,0.494095,-0.689611,0.404262,0.067733,-0.692816
1722,15.3,0.429778,0.860255,-0.570598,0.41585,0.932397,-0.582268,0.335697,1.117362,-0.638254,0.321907,1.339424,-0.657225,0.352552,1.473882,-0.681549,0.353418,1.314104,-0.627093,0.410662,1.342259,-0.508536,0.52165,1.092001,-0.368605,0.588711,0.964457,-0.266093,0.327557,1.306742,-0.694475,0.257215,1.323972,-0.807968,-0.008902,1.316219,-0.961751,-0.152643,1.342408,-1.081419,0.442809,0.877038,-0.482396,0.51767,0.548765,-0.377293,0.645481,0.156974,-0.266814,0.416747,0.843473,-0.658801,0.386779,0.493563,-0.691652,0.404302,0.067262,-0.69304
1723,15.333333,0.424809,0.859264,-0.572416,0.411447,0.931547,-0.58387,0.334723,1.119109,-0.638691,0.328259,1.341838,-0.653215,0.362727,1.475874,-0.674662,0.358919,1.314897,-0.623618,0.416508,1.339213,-0.504379,0.522327,1.086055,-0.365666,0.589896,0.957315,-0.265646,0.332827,1.309739,-0.691114,0.264476,1.332549,-0.804839,0.000604,1.348513,-0.961824,-0.140995,1.392722,-1.082138,0.437657,0.875633,-0.484109,0.513133,0.547357,-0.379458,0.643604,0.156245,-0.269681,0.411962,0.842895,-0.660723,0.385755,0.492641,-0.693123,0.404205,0.066377,-0.693237
1724,15.366667,0.420399,0.857954,-0.574299,0.407527,0.930379,-0.585415,0.333721,1.120536,-0.6389,0.335517,1.343606,-0.648786,0.373859,1.477156,-0.667083,0.365115,1.314939,-0.619733,0.422947,1.335301,-0.499873,0.523842,1.079645,-0.362076,0.58955,0.949129,-0.263802,0.338953,1.312154,-0.687342,0.272625,1.340411,-0.801042,0.012805,1.381579,-0.960185,-0.125327,1.440817,-1.079641,0.433058,0.873776,-0.485866,0.508534,0.545535,-0.381104,0.642069,0.155241,-0.272108,0.40774,0.842132,-0.662733,0.384403,0.491715,-0.695563,0.404444,0.065527,-0.693652
1725,15.4,0.415939,0.85641,-0.576284,0.403661,0.929013,-0.586894,0.333297,1.121789,-0.638619,0.343603,1.344788,-0.643787,0.385269,1.477746,-0.659562,0.372038,1.314408,-0.615318,0.429952,1.330754,-0.494884,0.525321,1.072143,-0.358674,0.588092,0.939959,-0.260712,0.345907,1.314048,-0.682996,0.281789,1.347641,-0.796512,0.025952,1.409549,-0.955392,-0.106136,1.486398,-1.074116,0.428375,0.87146,-0.487684,0.504825,0.543553,-0.382583,0.641428,0.15425,-0.273844,0.403502,0.841359,-0.664884,0.382211,0.490747,-0.697009,0.404644,0.064684,-0.694133
1726,15.433333,0.411272,0.854505,-0.578305,0.399799,0.927313,-0.588403,0.333619,1.122923,-0.637979,0.352353,1.345432,-0.638263,0.397088,1.477706,-0.650886,0.379532,1.313389,-0.610398,0.43719,1.325772,-0.48937,0.526189,1.064658,-0.353626,0.585502,0.930564,-0.256554,0.353616,1.315484,-0.678127,0.291976,1.354272,-0.791359,0.041094,1.436982,-0.948666,-0.084966,1.527894,-1.066294,0.423378,0.868727,-0.489523,0.501602,0.541347,-0.384083,0.641152,0.153176,-0.27504,0.399166,0.840284,-0.667088,0.380614,0.489503,-0.699063,0.404662,0.063541,-0.694609
1727,15.466667,0.406845,0.852673,-0.580232,0.396241,0.925695,-0.589715,0.334873,1.124038,-0.636972,0.361584,1.345679,-0.632185,0.409113,1.477044,-0.641892,0.387479,1.312064,-0.604958,0.444473,1.320461,-0.483275,0.52605,1.056762,-0.347866,0.581271,0.920484,-0.251561,0.361936,1.316605,-0.672709,0.302907,1.360211,-0.785578,0.057937,1.462471,-0.940693,-0.061524,1.565393,-1.05532,0.418614,0.865936,-0.491257,0.498569,0.538952,-0.385889,0.641586,0.15223,-0.276192,0.395076,0.83941,-0.669208,0.377321,0.488557,-0.700841,0.404899,0.062822,-0.695238
1728,15.5,0.402424,0.850841,-0.582035,0.392711,0.924065,-0.590899,0.336936,1.124944,-0.635645,0.371272,1.345361,-0.625738,0.421329,1.475958,-0.632845,0.395844,1.310266,-0.599159,0.452063,1.314899,-0.476916,0.524648,1.048252,-0.342162,0.575493,0.909749,-0.245917,0.370834,1.317207,-0.666905,0.314443,1.365503,-0.779213,0.075549,1.48525,-0.931259,-0.036549,1.59939,-1.043451,0.413686,0.86313,-0.492854,0.496004,0.536684,-0.387637,0.641689,0.150996,-0.27781,0.391163,0.838553,-0.671217,0.373657,0.487623,-0.702133,0.405012,0.062158,-0.695932
1729,15.533333,0.397741,0.84908,-0.583746,0.389028,0.922493,-0.592062,0.339824,1.125612,-0.633806,0.381233,1.344546,-0.619157,0.433689,1.474189,-0.623251,0.404522,1.308128,-0.593211,0.459628,1.309047,-0.470377,0.522003,1.039747,-0.335786,0.567655,0.898535,-0.239343,0.380087,1.317279,-0.660904,0.326061,1.369851,-0.772451,0.09391,1.505834,-0.921256,-0.010684,1.629903,-1.030304,0.408525,0.860482,-0.494388,0.492766,0.534472,-0.389339,0.641104,0.149749,-0.279676,0.386956,0.837678,-0.673104,0.370405,0.486659,-0.703535,0.404653,0.061434,-0.696307
1730,15.566667,0.393121,0.847428,-0.584938,0.385556,0.921022,-0.592762,0.343179,1.125793,-0.632086,0.391464,1.342887,-0.612087,0.445757,1.471773,-0.613824,0.413412,1.305149,-0.586867,0.467587,1.30275,-0.463641,0.518221,1.031035,-0.328976,0.559019,0.887931,-0.232642,0.389715,1.316646,-0.654466,0.338201,1.37314,-0.765282,0.112796,1.523432,-0.910652,0.014999,1.656423,-1.016358,0.403245,0.857989,-0.495399,0.488764,0.532218,-0.390644,0.640277,0.148517,-0.281743,0.382998,0.836867,-0.674476,0.366803,0.485815,-0.704699,0.404556,0.060901,-0.696646
1731,15.6,0.388486,0.845624,-0.585914,0.382293,0.919397,-0.593246,0.347306,1.125596,-0.629428,0.401711,1.340742,-0.604666,0.457687,1.468777,-0.60416,0.422382,1.301877,-0.580087,0.474037,1.296494,-0.455877,0.512905,1.022228,-0.322479,0.548876,0.877065,-0.225658,0.399499,1.315432,-0.647585,0.350584,1.375347,-0.75778,0.131696,1.538179,-0.89956,0.039822,1.678894,-1.001552,0.397796,0.855323,-0.49619,0.483789,0.529749,-0.391212,0.639222,0.147296,-0.283454,0.379176,0.835925,-0.675638,0.363195,0.484839,-0.705595,0.404354,0.060256,-0.696838
1732,15.633333,0.38405,0.843868,-0.586591,0.379418,0.917806,-0.593389,0.352617,1.12475,-0.62565,0.411952,1.338098,-0.596963,0.469508,1.465288,-0.594381,0.431476,1.298357,-0.572852,0.481083,1.290115,-0.447965,0.507401,1.01421,-0.31488,0.537427,0.866905,-0.218636,0.409498,1.313539,-0.640304,0.36342,1.376621,-0.749952,0.150744,1.550177,-0.888427,0.064112,1.697276,-0.986768,0.3925,0.852664,-0.496689,0.478015,0.527267,-0.390773,0.638181,0.146416,-0.28428,0.375599,0.835072,-0.676492,0.360501,0.483955,-0.706546,0.404186,0.059637,-0.697182
1733,15.666667,0.380291,0.842397,-0.587087,0.377155,0.91646,-0.593377,0.357922,1.123321,-0.621724,0.421798,1.334706,-0.588596,0.481407,1.461228,-0.584621,0.440095,1.294112,-0.564947,0.487715,1.283728,-0.439448,0.501267,1.006491,-0.307221,0.52529,0.857305,-0.2112,0.419323,1.310958,-0.632386,0.376197,1.376609,-0.741727,0.169226,1.559265,-0.877107,0.087674,1.712288,-0.971794,0.387739,0.850363,-0.497019,0.471816,0.525053,-0.389693,0.637068,0.146088,-0.284247,0.372842,0.834432,-0.677154,0.358368,0.483317,-0.707528,0.4039,0.05921,-0.697464
1734,15.7,0.377128,0.841197,-0.587405,0.375387,0.915353,-0.593096,0.363305,1.121468,-0.616881,0.431956,1.330781,-0.580328,0.493241,1.456664,-0.574575,0.448922,1.289464,-0.556941,0.493904,1.277061,-0.430654,0.494872,0.999182,-0.299085,0.512912,0.848761,-0.203415,0.429479,1.307628,-0.624434,0.389413,1.375646,-0.733493,0.18726,1.565502,-0.866219,0.110285,1.71106,-0.962448,0.383292,0.848267,-0.497165,0.465789,0.52313,-0.388103,0.636105,0.146246,-0.28326,0.370964,0.834127,-0.677644,0.356945,0.483,-0.708093,0.403588,0.059022,-0.697658
1735,15.733333,0.374392,0.839984,-0.587258,0.374026,0.914212,-0.592228,0.369355,1.119092,-0.61174,0.442237,1.326327,-0.571703,0.504982,1.451416,-0.564427,0.457844,1.284371,-0.548507,0.499837,1.270298,-0.421369,0.488272,0.992225,-0.29072,0.499898,0.840605,-0.195339,0.439961,1.303719,-0.616102,0.403389,1.373657,-0.725174,0.204761,1.568544,-0.855918,0.130133,1.719205,-0.947951,0.37897,0.84606,-0.496852,0.460087,0.521146,-0.386105,0.635838,0.146708,-0.281467,0.369815,0.833908,-0.677664,0.355373,0.482853,-0.708744,0.403303,0.059026,-0.698021
1736,15.766667,0.371908,0.83862,-0.586667,0.372959,0.912887,-0.590896,0.375603,1.116034,-0.60621,0.452237,1.321245,-0.562887,0.516602,1.445646,-0.553852,0.466428,1.278759,-0.539748,0.505213,1.263545,-0.411726,0.481401,0.985896,-0.281833,0.486774,0.832977,-0.187076,0.450368,1.299064,-0.60752,0.417408,1.370336,-0.716879,0.221685,1.569296,-0.845856,0.14846,1.725354,-0.933019,0.374722,0.843737,-0.496129,0.455443,0.519168,-0.384088,0.636232,0.147219,-0.279154,0.369093,0.833504,-0.677204,0.353682,0.482591,-0.709403,0.40321,0.058953,-0.698491
1737,15.8,0.370002,0.83704,-0.585614,0.372357,0.911319,-0.589045,0.382126,1.11252,-0.600114,0.462611,1.315684,-0.554201,0.52824,1.439287,-0.543571,0.475263,1.272785,-0.53093,0.510161,1.256904,-0.401874,0.474265,0.979964,-0.273253,0.473318,0.826464,-0.178302,0.461226,1.29372,-0.598959,0.431614,1.365845,-0.708716,0.237192,1.567152,-0.836008,0.165642,1.727579,-0.918635,0.370795,0.841202,-0.494987,0.451223,0.516773,-0.382334,0.636834,0.147349,-0.276899,0.369209,0.832879,-0.67624,0.352429,0.482142,-0.709643,0.403303,0.058651,-0.699177
1738,15.833333,0.368068,0.835419,-0.584339,0.371713,0.909682,-0.58687,0.388757,1.108253,-0.593093,0.473198,1.30941,-0.545482,0.540282,1.4322,-0.53316,0.484242,1.266239,-0.521898,0.514793,1.249906,-0.3918,0.466587,0.974582,-0.263734,0.459334,0.820467,-0.169352,0.472293,1.287432,-0.590245,0.445946,1.359918,-0.700595,0.252139,1.562344,-0.827046,0.180928,1.726046,-0.90431,0.367056,0.838558,-0.493674,0.447157,0.514091,-0.380897,0.63784,0.147322,-0.275246,0.36908,0.83228,-0.675005,0.35028,0.481798,-0.709974,0.403339,0.058555,-0.700405
1739,15.866667,0.366009,0.833632,-0.582673,0.371096,0.907837,-0.584176,0.395662,1.103412,-0.585748,0.483412,1.302693,-0.536267,0.551745,1.42483,-0.522714,0.492831,1.259336,-0.512321,0.519307,1.243005,-0.381333,0.458665,0.969617,-0.25441,0.444963,0.815422,-0.16013,0.48319,1.280634,-0.580999,0.460336,1.352995,-0.692207,0.266413,1.556239,-0.81716,0.195471,1.72327,-0.889467,0.363374,0.835649,-0.492008,0.442627,0.510648,-0.380171,0.63863,0.146683,-0.274562,0.368644,0.831614,-0.673337,0.346892,0.481576,-0.710936,0.402934,0.058702,-0.702075
1740,15.9,0.364531,0.832452,-0.581221,0.370773,0.906584,-0.58153,0.402717,1.097969,-0.577201,0.493545,1.295529,-0.526391,0.562931,1.416903,-0.512245,0.501365,1.252107,-0.501994,0.523557,1.236444,-0.370132,0.45039,0.965243,-0.245133,0.429772,0.811577,-0.150965,0.494009,1.273237,-0.571006,0.474965,1.344892,-0.683382,0.278931,1.546638,-0.807468,0.209292,1.716845,-0.875123,0.360834,0.83314,-0.490574,0.438403,0.507578,-0.379191,0.639395,0.145906,-0.275088,0.368228,0.831763,-0.671868,0.343016,0.4822,-0.711662,0.402307,0.059751,-0.703709
1741,15.933333,0.363208,0.830231,-0.578635,0.370898,0.904224,-0.57794,0.410144,1.091457,-0.567398,0.503698,1.287707,-0.516458,0.573751,1.408295,-0.501821,0.509992,1.244422,-0.491385,0.52753,1.229879,-0.358695,0.441489,0.9613,-0.23626,0.413557,0.808409,-0.141744,0.504846,1.264892,-0.560795,0.49008,1.335514,-0.674461,0.290903,1.534151,-0.798555,0.221945,1.708686,-0.86003,0.358568,0.829862,-0.488029,0.43367,0.503466,-0.377399,0.640309,0.144192,-0.276085,0.367849,0.8306,-0.669241,0.337187,0.481871,-0.712389,0.401284,0.060106,-0.705526
1742,15.966667,0.361872,0.82703,-0.575443,0.371251,0.900811,-0.573712,0.417297,1.083904,-0.557405,0.513201,1.279162,-0.507027,0.584203,1.399255,-0.492811,0.517997,1.236175,-0.481123,0.530563,1.223117,-0.347717,0.431998,0.957608,-0.228058,0.396769,0.806357,-0.132703,0.515091,1.255619,-0.550956,0.503278,1.324509,-0.666022,0.30131,1.520306,-0.790122,0.233586,1.697555,-0.844694,0.356517,0.825586,-0.484887,0.427958,0.498311,-0.374429,0.641574,0.141997,-0.277216,0.367227,0.828474,-0.665999,0.331505,0.480925,-0.714454,0.400034,0.059868,-0.706968
1743,16,0.360517,0.823212,-0.571821,0.371813,0.89668,-0.56874,0.425312,1.074909,-0.546296,0.522544,1.269957,-0.49768,0.593896,1.390062,-0.48436,0.526293,1.227422,-0.470874,0.534268,1.21652,-0.336922,0.421908,0.955035,-0.220609,0.378728,0.80511,-0.124396,0.525034,1.245555,-0.541108,0.515088,1.312142,-0.657696,0.308076,1.502426,-0.782059,0.245343,1.682664,-0.829284,0.354735,0.820306,-0.481327,0.42074,0.492079,-0.370312,0.642709,0.139507,-0.278308,0.366299,0.826119,-0.662316,0.327966,0.479537,-0.715469,0.399354,0.05895,-0.708227
1744,16.033333,0.359685,0.819578,-0.567025,0.372849,0.892661,-0.562531,0.433467,1.065004,-0.53401,0.531488,1.260396,-0.488459,0.602217,1.380949,-0.476047,0.534404,1.218504,-0.460558,0.538508,1.210359,-0.326237,0.41225,0.953621,-0.213665,0.359695,0.805285,-0.117603,0.534533,1.234914,-0.531226,0.526206,1.298311,-0.649704,0.313875,1.483127,-0.773342,0.255876,1.664598,-0.815113,0.353506,0.815132,-0.476619,0.412332,0.485558,-0.36556,0.642977,0.136993,-0.279848,0.365863,0.824023,-0.65743,0.324599,0.478512,-0.715162,0.3983,0.058303,-0.709263
1745,16.066667,0.358816,0.815685,-0.560335,0.373974,0.888271,-0.554324,0.44211,1.054831,-0.519864,0.539719,1.251419,-0.478792,0.610327,1.372457,-0.469458,0.542148,1.210393,-0.449588,0.543273,1.2056,-0.315047,0.403449,0.953886,-0.207265,0.341627,0.80862,-0.111514,0.543375,1.224643,-0.520712,0.536369,1.283814,-0.64144,0.31404,1.457188,-0.764075,0.266199,1.642349,-0.800036,0.351597,0.809719,-0.470095,0.403793,0.478713,-0.359984,0.642874,0.134452,-0.280193,0.366036,0.82165,-0.650576,0.320006,0.477837,-0.714507,0.397302,0.058259,-0.70982
1746,16.1,0.358625,0.811421,-0.551513,0.375697,0.883473,-0.544328,0.451568,1.045072,-0.504727,0.548084,1.243423,-0.470042,0.617272,1.365067,-0.464431,0.550246,1.203566,-0.439242,0.547504,1.202814,-0.304641,0.395703,0.955824,-0.202267,0.32361,0.813301,-0.107591,0.552361,1.215057,-0.510843,0.545528,1.268889,-0.634054,0.309405,1.425424,-0.753513,0.276024,1.614199,-0.784251,0.34992,0.804504,-0.461471,0.397434,0.471997,-0.35379,0.644049,0.131961,-0.278971,0.36733,0.818337,-0.641555,0.31486,0.476896,-0.71282,0.396239,0.058074,-0.709992
1747,16.133333,0.35943,0.806806,-0.539839,0.378423,0.87833,-0.532213,0.460594,1.036304,-0.489035,0.55532,1.236675,-0.461841,0.622707,1.358775,-0.460561,0.557301,1.198238,-0.429275,0.551315,1.202105,-0.294833,0.38965,0.958771,-0.199015,0.306537,0.819633,-0.105374,0.560362,1.206563,-0.501279,0.552198,1.253701,-0.627124,0.301292,1.391056,-0.739852,0.286179,1.581661,-0.767008,0.349106,0.799965,-0.449963,0.393869,0.465652,-0.34679,0.647908,0.130214,-0.276168,0.369755,0.813646,-0.629715,0.30831,0.47576,-0.71016,0.394443,0.057882,-0.70936
1748,16.166667,0.36149,0.801756,-0.52613,0.381962,0.872884,-0.518633,0.468222,1.029322,-0.47322,0.561299,1.231453,-0.454761,0.626473,1.354041,-0.458746,0.563124,1.194674,-0.420324,0.553172,1.203979,-0.286384,0.383984,0.963383,-0.196848,0.29152,0.82879,-0.103974,0.567027,1.199478,-0.492608,0.556733,1.238794,-0.620958,0.287945,1.350424,-0.72005,0.297376,1.542148,-0.74996,0.349694,0.795691,-0.436379,0.39296,0.459571,-0.338574,0.655092,0.130411,-0.267991,0.373285,0.807821,-0.61588,0.301529,0.47454,-0.706375,0.393162,0.057835,-0.707682
1749,16.2,0.36522,0.796633,-0.510531,0.3867,0.86754,-0.503793,0.47549,1.024124,-0.458455,0.565598,1.228253,-0.44989,0.628077,1.351419,-0.458892,0.567472,1.193425,-0.413484,0.553588,1.208321,-0.280401,0.376675,0.972402,-0.193385,0.276947,0.83899,-0.105205,0.572243,1.194356,-0.485869,0.559004,1.224941,-0.61631,0.273429,1.30712,-0.695185,0.306397,1.496462,-0.734749,0.352502,0.791962,-0.420823,0.393769,0.454012,-0.328623,0.659405,0.126866,-0.26188,0.377938,0.801304,-0.600239,0.293592,0.473632,-0.69989,0.3911,0.058295,-0.705266
1750,16.233333,0.370457,0.791492,-0.493232,0.392728,0.862287,-0.488073,0.482574,1.020829,-0.445502,0.568108,1.227088,-0.446952,0.626734,1.350871,-0.461368,0.570157,1.194371,-0.408648,0.553314,1.215278,-0.276721,0.370732,0.982143,-0.19402,0.263759,0.850261,-0.10888,0.576051,1.191418,-0.480896,0.559334,1.212885,-0.612749,0.261973,1.266989,-0.669113,0.31198,1.45117,-0.718931,0.357303,0.789092,-0.403497,0.396818,0.450072,-0.314515,0.665739,0.12425,-0.254821,0.383611,0.793892,-0.582966,0.285194,0.47304,-0.691511,0.389455,0.059448,-0.702149
1751,16.266667,0.376797,0.786756,-0.475663,0.399742,0.857443,-0.472283,0.489676,1.019619,-0.434343,0.568334,1.228243,-0.446609,0.621688,1.352957,-0.466949,0.571027,1.197812,-0.406502,0.552984,1.224018,-0.275684,0.365525,0.993342,-0.197098,0.251581,0.862841,-0.114731,0.577844,1.191014,-0.478408,0.557611,1.203385,-0.610934,0.251964,1.223664,-0.637323,0.31271,1.404269,-0.703144,0.363924,0.786639,-0.385856,0.397134,0.446741,-0.29765,0.668772,0.121136,-0.250364,0.38967,0.786872,-0.565471,0.279287,0.472302,-0.680688,0.38829,0.060192,-0.69874
1752,16.3,0.385159,0.781887,-0.457479,0.408621,0.852471,-0.455991,0.497076,1.020796,-0.425535,0.566355,1.231766,-0.449056,0.613228,1.357622,-0.47469,0.570401,1.203662,-0.407394,0.551334,1.235314,-0.277933,0.360892,1.005734,-0.203414,0.240592,0.877893,-0.123844,0.577517,1.193358,-0.478853,0.55349,1.196987,-0.611273,0.246505,1.182208,-0.602942,0.308173,1.359054,-0.685125,0.373516,0.783861,-0.367526,0.395461,0.443234,-0.278615,0.669826,0.117869,-0.248554,0.396803,0.779914,-0.547433,0.272061,0.472695,-0.667724,0.386235,0.062483,-0.69479
1753,16.333333,0.395551,0.776347,-0.440188,0.419461,0.846794,-0.4405,0.505615,1.022561,-0.419039,0.560643,1.236056,-0.454434,0.601381,1.3629,-0.486822,0.566926,1.21052,-0.411418,0.547851,1.247669,-0.283427,0.357183,1.01801,-0.209734,0.228708,0.889975,-0.138222,0.574022,1.196935,-0.482329,0.545001,1.191034,-0.613662,0.244586,1.142607,-0.569688,0.297342,1.317641,-0.66586,0.386241,0.779906,-0.350011,0.395741,0.439104,-0.259584,0.671746,0.113973,-0.24721,0.40486,0.772788,-0.530364,0.265759,0.472749,-0.653009,0.384928,0.064832,-0.691016
1754,16.366667,0.407382,0.770603,-0.423318,0.431737,0.840856,-0.425744,0.514267,1.025115,-0.413489,0.551399,1.240138,-0.460897,0.583578,1.368073,-0.499779,0.560962,1.217348,-0.416953,0.543244,1.259943,-0.290473,0.352147,1.030446,-0.217393,0.218053,0.901324,-0.154515,0.566925,1.2008,-0.487336,0.533161,1.185578,-0.616773,0.247499,1.104375,-0.537205,0.274734,1.278579,-0.644734,0.40105,0.775918,-0.33297,0.401413,0.435179,-0.241807,0.676008,0.108627,-0.243505,0.413714,0.765287,-0.513666,0.262334,0.47096,-0.635605,0.384883,0.065783,-0.689036
1755,16.4,0.422371,0.765701,-0.408574,0.446048,0.83608,-0.413138,0.521854,1.028273,-0.412401,0.538769,1.243765,-0.468418,0.559964,1.372902,-0.5128,0.552081,1.223444,-0.42424,0.535275,1.269676,-0.298918,0.346803,1.037497,-0.227508,0.206713,0.90671,-0.174725,0.55639,1.204908,-0.494248,0.517876,1.181056,-0.621028,0.253731,1.069328,-0.51025,0.246357,1.244444,-0.618222,0.419487,0.772535,-0.318153,0.411866,0.432678,-0.224062,0.681809,0.102522,-0.237092,0.425256,0.758867,-0.498996,0.260772,0.469544,-0.615833,0.385028,0.06795,-0.688801
1756,16.433333,0.439773,0.762723,-0.396922,0.461969,0.833405,-0.403695,0.529576,1.031542,-0.416664,0.523087,1.24658,-0.476479,0.53251,1.377571,-0.524123,0.540646,1.228422,-0.432847,0.525525,1.275789,-0.307734,0.344982,1.037565,-0.235753,0.196923,0.907461,-0.19746,0.54284,1.20905,-0.502726,0.499067,1.178767,-0.626388,0.262465,1.036847,-0.490719,0.214616,1.212066,-0.583898,0.440845,0.771042,-0.306585,0.422597,0.432689,-0.208614,0.686417,0.098068,-0.230275,0.438702,0.754403,-0.487258,0.26187,0.468543,-0.594162,0.384565,0.070932,-0.688468
1757,16.466667,0.458379,0.761091,-0.390053,0.478651,0.832127,-0.398857,0.535863,1.034709,-0.426035,0.503625,1.248185,-0.483044,0.500157,1.380774,-0.533036,0.525816,1.23175,-0.440862,0.515473,1.278749,-0.315125,0.33873,1.038447,-0.240659,0.190549,0.906654,-0.22125,0.525277,1.212957,-0.510931,0.475688,1.177988,-0.631113,0.271275,1.008023,-0.476662,0.186493,1.184741,-0.540868,0.463892,0.770678,-0.300004,0.433245,0.435149,-0.195624,0.688745,0.094762,-0.225591,0.452866,0.751505,-0.480102,0.267872,0.465953,-0.573116,0.386226,0.072538,-0.688263
1758,16.5,0.477393,0.760673,-0.387742,0.495202,0.832068,-0.398705,0.539204,1.038288,-0.437731,0.482677,1.248588,-0.487123,0.465531,1.382123,-0.535116,0.509624,1.233688,-0.447201,0.504749,1.278275,-0.320261,0.332715,1.033184,-0.250529,0.189546,0.90342,-0.246518,0.505218,1.216011,-0.517424,0.448607,1.178386,-0.633636,0.279557,0.9848,-0.464893,0.168134,1.154557,-0.486399,0.488177,0.771712,-0.298339,0.444861,0.440639,-0.184635,0.689686,0.093226,-0.222138,0.466608,0.749635,-0.477145,0.276394,0.462747,-0.554138,0.388167,0.073416,-0.688189
1759,16.533333,0.496063,0.760844,-0.389778,0.511003,0.832582,-0.402628,0.539424,1.041003,-0.45128,0.461257,1.247055,-0.487253,0.429648,1.38069,-0.530562,0.492965,1.233323,-0.450539,0.495567,1.274591,-0.322415,0.33892,1.019211,-0.253346,0.194649,0.899976,-0.270704,0.483489,1.21748,-0.520699,0.418652,1.179566,-0.632432,0.286391,0.96694,-0.454036,0.171202,1.129733,-0.429352,0.513089,0.77311,-0.301512,0.459102,0.447116,-0.178116,0.690584,0.091478,-0.222605,0.479038,0.748578,-0.478043,0.285468,0.460106,-0.539106,0.389688,0.075221,-0.690907
1760,16.566667,0.511951,0.76064,-0.397697,0.524157,0.832646,-0.411866,0.536237,1.043286,-0.465068,0.441195,1.244543,-0.483064,0.39535,1.376203,-0.516958,0.47723,1.231556,-0.450282,0.488452,1.267162,-0.320931,0.34953,1.001109,-0.254263,0.202891,0.895209,-0.28916,0.461953,1.218114,-0.519918,0.387735,1.180391,-0.62572,0.295732,0.951823,-0.441818,0.186485,1.109435,-0.375969,0.535395,0.773719,-0.311035,0.47277,0.453775,-0.176396,0.689924,0.090194,-0.228312,0.488508,0.747561,-0.48436,0.292317,0.457644,-0.527621,0.389961,0.078924,-0.698146
